	model_id	auc	logloss	aucpr	mean_per_class_error	rmse	mse
32	DeepLearning_grid_1_AutoML_1_20231025_134033_model_102	0.7752339572192514	5.04633199865292	0.7425476207356861	0.23262032085561496	0.475182515701122	0.22579842322804708
33	DeepLearning_grid_1_AutoML_1_20231025_134033_model_9	0.7751225490196078	2.008759945707455	0.7963018931399438	0.3072638146167558	0.5339797001016185	0.2851343201206145
34	DeepLearning_grid_1_AutoML_1_20231025_134033_model_157	0.7750111408199644	3.1190610125166485	0.772037716646986	0.3103832442067736	0.5047596048950925	0.2547822587338499
35	DeepLearning_grid_1_AutoML_1_20231025_134033_model_150	0.7747883244206775	2.452322092066427	0.7536840563292371	0.2600267379679144	0.4868998074957685	0.23707142253941643
36	DRF_1_AutoML_1_20231025_134033	0.7746212121212122	0.5775859929929745	0.805994275069094	0.29512032085561496	0.4426723116597695	0.1959587755102041
37	DeepLearning_grid_1_AutoML_1_20231025_134033_model_253	0.772225935828877	3.4967961419003597	0.8024108816134593	0.29177807486631013	0.5495046846232423	0.30195539842288904
38	DeepLearning_grid_2_AutoML_1_20231025_134033_model_30	0.7719474153297683	2.9055207252591035	0.7648854523039827	0.28219696969696967	0.511806438961007	0.26194583096194696
39	DeepLearning_grid_1_AutoML_1_20231025_134033_model_32	0.7718360071301248	2.2899249585767256	0.7641108595088435	0.2628119429590018	0.49395834375629316	0.24399484536646027
40	DeepLearning_grid_1_AutoML_1_20231025_134033_model_70	0.7712232620320857	3.4965353547212006	0.7575772077527626	0.32408645276292336	0.5269092970852375	0.2776334073548591
41	DeepLearning_grid_1_AutoML_1_20231025_134033_model_287	0.7708333333333333	4.207694063460643	0.7470295804888947	0.25356506238859183	0.4955431220022062	0.2455629857636934
42	DeepLearning_grid_1_AutoML_1_20231025_134033_model_289	0.7708333333333333	3.8850448004130387	0.7682701280605617	0.2819741532976827	0.5176046906304733	0.26791461576266795
43	DeepLearning_grid_1_AutoML_1_20231025_134033_model_99	0.7706662210338681	2.9639365657359726	0.7547579543169887	0.2610294117647059	0.48553314945708087	0.23574243922171204
44	GBM_grid_1_AutoML_1_20231025_134033_model_13	0.7703877005347594	0.5750610881080713	0.7725208300295237	0.36775846702317294	0.442321578956498	0.1956483792105695
45	DeepLearning_grid_1_AutoML_1_20231025_134033_model_154	0.7703877005347594	4.7001671986784	0.7339987583481615	0.2608065953654189	0.4939938655627899	0.24402993921366775
46	DeepLearning_grid_1_AutoML_1_20231025_134033_model_153	0.7698863636363636	5.235020745453304	0.7417779959598456	0.2641488413547237	0.49431474893696065	0.24434707101661043
47	GBM_grid_1_AutoML_1_20231025_134033_model_3	0.7688279857397504	0.6100582177188838	0.7799852390644766	0.32586898395721925	0.4549409545629286	0.20697127213862865
48	DeepLearning_grid_1_AutoML_1_20231025_134033_model_228	0.7684380570409982	3.2314351443591467	0.7715094640695795	0.2690508021390374	0.5024576266946646	0.252463666623635
49	DeepLearning_grid_1_AutoML_1_20231025_134033_model_109	0.768048128342246	1.9892220043408542	0.7741969264728337	0.30314171122994654	0.4984235791613349	0.2484260642639955
50	DeepLearning_grid_1_AutoML_1_20231025_134033_model_140	0.7677696078431372	4.424550298096033	0.7477244930991414	0.2667112299465241	0.5068892831569943	0.2569367453794116
51	DeepLearning_grid_2_AutoML_1_20231025_134033_model_28	0.7672125668449198	2.2184672293519863	0.7787198143460591	0.2997994652406417	0.5106195054512339	0.2607322793472627
52	DeepLearning_grid_1_AutoML_1_20231025_134033_model_275	0.7665441176470588	3.45236959015179	0.7641877417717223	0.3160650623885918	0.5102805837172871	0.26038627411885523
53	DeepLearning_grid_1_AutoML_1_20231025_134033_model_164	0.7659870766488414	1.5853322284348006	0.7655849477422195	0.2837566844919786	0.497736092799016	0.24774121807483065
54	GBM_grid_1_AutoML_1_20231025_134033_model_6	0.7655971479500892	0.5698263796422588	0.7870285122457719	0.3628565062388592	0.4414833632919016	0.19490756006352916
55	DeepLearning_grid_1_AutoML_1_20231025_134033_model_7	0.7650958110516934	4.218379686767764	0.7572589500639104	0.3137254901960784	0.5355671772445284	0.2868322013416721
56	DeepLearning_grid_1_AutoML_1_20231025_134033_model_166	0.7650401069518717	4.565076229651145	0.743702107779206	0.2778520499108734	0.49407642466604373	0.24411151341078077
57	GBM_3_AutoML_1_20231025_134033	0.7650401069518717	0.5792716414377304	0.7994398260459467	0.31216577540106955	0.44814688870955965	0.20083563386005845
58	DeepLearning_grid_1_AutoML_1_20231025_134033_model_248	0.7649844028520498	3.739587565899357	0.7389934210940728	0.26024955436720143	0.4967314907727183	0.2467421739252871
59	DeepLearning_grid_1_AutoML_1_20231025_134033_model_124	0.7640931372549019	2.1063138489420936	0.7711710041367557	0.23495989304812837	0.5124713436444943	0.26262687805679336
60	DeepLearning_grid_1_AutoML_1_20231025_134033_model_230	0.7639817290552585	3.889371875331802	0.7439294653041085	0.27239304812834225	0.5104789143167171	0.26058872196197425
61	DeepLearning_grid_1_AutoML_1_20231025_134033_model_81	0.7638146167557932	4.079563183583983	0.7418601901734644	0.3264260249554367	0.5224695386847047	0.2729744188534082
62	DeepLearning_grid_1_AutoML_1_20231025_134033_model_46	0.762979055258467	3.8313757348442947	0.7512020916737643	0.25222816399286985	0.4995565295706997	0.24955672623672134
63	DeepLearning_grid_1_AutoML_1_20231025_134033_model_242	0.7627005347593584	1.9385279259324812	0.7908505883962352	0.3517156862745098	0.5045767758449198	0.2545977227220544
64	DeepLearning_grid_1_AutoML_1_20231025_134033_model_11	0.7623663101604279	2.8618477511190235	0.7598349962267741	0.2708333333333333	0.5023263132685664	0.2523317250019899
65	DeepLearning_grid_1_AutoML_1_20231025_134033_model_82	0.7623663101604279	4.666185001983812	0.7408053438267466	0.250445632798574	0.48596357167738635	0.23616059299744221
66	DeepLearning_grid_1_AutoML_1_20231025_134033_model_299	0.7620877896613191	4.5723589977237395	0.7462241582311436	0.2625891265597148	0.5009828881325771	0.25098385420165825
67	DeepLearning_grid_1_AutoML_1_20231025_134033_model_324	0.7615864527629234	2.2319616541308127	0.7390035733277969	0.27629233511586454	0.48634416101085515	0.2365306429493526
68	DeepLearning_grid_1_AutoML_1_20231025_134033_model_304	0.7612522281639929	4.514973426379802	0.7506707132440057	0.2635918003565062	0.5088830320928182	0.2589619403519802
69	DeepLearning_grid_1_AutoML_1_20231025_134033_model_74	0.7611408199643495	1.4889592655478707	0.7679422671069664	0.2819741532976827	0.5163475752616316	0.2666148184785662
70	DeepLearning_grid_1_AutoML_1_20231025_134033_model_236	0.7606951871657753	4.098506653428903	0.7466245943036169	0.27551247771836007	0.5363156880494045	0.2876345172479062
71	GBM_grid_1_AutoML_1_20231025_134033_model_15	0.7605837789661319	0.5935444845165938	0.770503120651321	0.28865864527629237	0.4501185778716856	0.20260673414522867
72	DeepLearning_grid_1_AutoML_1_20231025_134033_model_113	0.7600267379679143	2.4617382943133532	0.7536538133776087	0.27217023172905525	0.5213290844079571	0.27178401424963883
73	DeepLearning_grid_1_AutoML_1_20231025_134033_model_152	0.7600267379679143	1.940303955869376	0.7739094550336871	0.2749554367201426	0.516249228698842	0.26651326613214926
74	DeepLearning_grid_1_AutoML_1_20231025_134033_model_129	0.759024064171123	4.987881199163642	0.7430567213344255	0.2876559714795009	0.5099006221048471	0.2599986444229101
75	StackedEnsemble_AllModels_3_AutoML_1_20231025_134033	0.7582442067736185	0.563649608033054	0.7077440157724347	0.24532085561497327	0.432610886474617	0.18715217909635395
76	GBM_5_AutoML_1_20231025_134033	0.7575757575757577	0.6168028154221727	0.791917016579747	0.35249554367201424	0.45934296236502237	0.21099595707427435
77	DeepLearning_grid_1_AutoML_1_20231025_134033_model_312	0.7572972370766489	2.4328835303427403	0.7390352390582721	0.3201871657754011	0.5158765916611154	0.2661286578238893
78	DeepLearning_grid_1_AutoML_1_20231025_134033_model_303	0.7566844919786097	3.6150831668739793	0.7541831938679646	0.31684491978609625	0.5487038120326441	0.30107587333915514
79	DeepLearning_grid_1_AutoML_1_20231025_134033_model_219	0.7563502673796791	2.913727770970326	0.777338312548434	0.32486631016042783	0.5331772451328747	0.2842779747274815
80	DeepLearning_grid_1_AutoML_1_20231025_134033_model_301	0.7563502673796791	4.557781907700136	0.7535556707922574	0.30804367201426025	0.5202683286134849	0.2706791337582692
81	DeepLearning_grid_1_AutoML_1_20231025_134033_model_243	0.7562945632798573	4.1477033627237505	0.729314716305808	0.27217023172905525	0.5264079090047731	0.2771052866627775
82	DeepLearning_grid_1_AutoML_1_20231025_134033_model_319	0.7560160427807486	1.8732505764754876	0.7550200530276137	0.34759358288770054	0.5044066335099615	0.25442605192885265
83	DeepLearning_grid_1_AutoML_1_20231025_134033_model_209	0.7560160427807486	4.648055643436169	0.7328960163200414	0.2747326203208556	0.5119483203999449	0.26209108276032456
84	DeepLearning_grid_2_AutoML_1_20231025_134033_model_54	0.7555704099821746	1.3313041029064598	0.7578797593965204	0.2827540106951872	0.5023071738895842	0.252312496940941
85	DeepLearning_grid_1_AutoML_1_20231025_134033_model_106	0.7555147058823529	2.1616784955993604	0.7138772801770159	0.2964572192513369	0.5013805740039157	0.25138247998849594
86	DeepLearning_grid_1_AutoML_1_20231025_134033_model_178	0.755291889483066	2.8306197312800654	0.7286248773398519	0.2786319073083779	0.5045039393651252	0.25452422483492987
87	DeepLearning_grid_1_AutoML_1_20231025_134033_model_170	0.7551804812834224	4.706462589456309	0.7525525563069441	0.3015819964349376	0.5335901507234472	0.28471844894907106
88	DeepLearning_grid_1_AutoML_1_20231025_134033_model_67	0.7550133689839572	1.1961442564641669	0.7552133005064618	0.30804367201426025	0.4950751793783844	0.24509943323653952
89	DeepLearning_grid_1_AutoML_1_20231025_134033_model_258	0.7540663992869875	3.856891957480428	0.7708575539013454	0.29924242424242425	0.5472178031210198	0.2994473240525951
90	DeepLearning_grid_1_AutoML_1_20231025_134033_model_145	0.7533979500891266	3.7900116989321035	0.7385586758500925	0.2667112299465241	0.5073096869350671	0.2573631184581558
91	DeepLearning_grid_1_AutoML_1_20231025_134033_model_279	0.7527852049910874	2.038968705117672	0.7819450374213648	0.32174688057040995	0.5315636651668713	0.2825599301256376
92	DeepLearning_grid_1_AutoML_1_20231025_134033_model_202	0.7498885918003565	2.802755061441562	0.7434001525312539	0.3000222816399287	0.5111261538664303	0.2612499451662898
93	DeepLearning_grid_1_AutoML_1_20231025_134033_model_22	0.7496100713012478	2.5984363975710867	0.7513045004212123	0.30960338680926913	0.5206997375184712	0.27112821665180475
94	DeepLearning_grid_1_AutoML_1_20231025_134033_model_315	0.7492758467023173	3.3411496209967857	0.734992318641414	0.29901960784313725	0.5154066221638963	0.2656439861703974
95	DeepLearning_grid_1_AutoML_1_20231025_134033_model_37	0.7492758467023173	3.0258524642252853	0.7320229653722561	0.2569073083778966	0.5020708600794858	0.25207514854095453
96	DeepLearning_grid_1_AutoML_1_20231025_134033_model_322	0.7487745098039216	3.4137821355132	0.7413963772023189	0.303921568627451	0.5447093580890954	0.2967082847898343
97	DeepLearning_grid_1_AutoML_1_20231025_134033_model_317	0.7481617647058824	3.517740416052208	0.7535299426505386	0.31528520499108736	0.5496125815320022	0.30207398977827177
98	DeepLearning_grid_1_AutoML_1_20231025_134033_model_6	0.7480503565062389	2.333920654952184	0.7136458191604522	0.28119429590017825	0.4969704953546307	0.24697967325302703
99	DeepLearning_grid_1_AutoML_1_20231025_134033_model_267	0.7475490196078431	2.5215067000591	0.712626646439976	0.3135026737967915	0.5201027959113665	0.27050691831482065
100	DeepLearning_grid_1_AutoML_1_20231025_134033_model_17	0.7474933155080214	4.209686372809807	0.7320357256461398	0.29668003565062384	0.5211443985195435	0.2715914841082968
101	DeepLearning_grid_1_AutoML_1_20231025_134033_model_325	0.7473262032085561	1.8868680566528873	0.7252811886656537	0.32408645276292336	0.5060794994134795	0.25611645972659797
102	DeepLearning_grid_1_AutoML_1_20231025_134033_model_207	0.7472704991087344	4.005637564451387	0.7425104893250061	0.32486631016042783	0.548387677460233	0.30072904479022855
103	DeepLearning_grid_1_AutoML_1_20231025_134033_model_276	0.7464906417112299	6.2969388451095725	0.7178942000444346	0.2657085561497326	0.5248684445180054	0.2754868840507505
104	DeepLearning_grid_2_AutoML_1_20231025_134033_model_5	0.7458221925133689	3.2761993438710317	0.7448453983291847	0.3589572192513369	0.5602153599961189	0.3138412495755811
105	DeepLearning_grid_1_AutoML_1_20231025_134033_model_249	0.7452094474153298	3.5587398664780525	0.7412781085153248	0.3403520499108734	0.5453454344309174	0.29740164285464604
106	DeepLearning_grid_1_AutoML_1_20231025_134033_model_165	0.744930926916221	2.729089425831545	0.7518816109079499	0.27729500891265596	0.5129558301504341	0.26312368368532096
107	DeepLearning_grid_1_AutoML_1_20231025_134033_model_168	0.7444295900178254	1.7921040480440014	0.7217287274865882	0.25557040998217473	0.5096343572373411	0.2597271780767178
108	DeepLearning_grid_1_AutoML_1_20231025_134033_model_130	0.7443181818181818	2.9046623202725077	0.7527220946748978	0.28843582887700536	0.5251957279590339	0.2758305526664196
109	DeepLearning_grid_1_AutoML_1_20231025_134033_model_292	0.7436497326203209	1.9926572892020344	0.7500934992105283	0.2935606060606061	0.5276120929535768	0.27837452063085383
110	DeepLearning_grid_3_AutoML_1_20231025_134033_model_20	0.7434269162210339	1.5753713966971241	0.7542408591190876	0.32976827094474154	0.5384871749834769	0.2899684376216856
111	DeepLearning_grid_1_AutoML_1_20231025_134033_model_305	0.7429812834224598	2.869291559620992	0.7456369493096371	0.30626114081996436	0.5520104699669394	0.3047155589531213
112	DeepLearning_grid_1_AutoML_1_20231025_134033_model_284	0.7428698752228164	1.8436272821796234	0.7374624377776988	0.2643716577540107	0.4919427303082732	0.24200764990315837
113	DeepLearning_grid_1_AutoML_1_20231025_134033_model_307	0.7428141711229947	3.826895848709495	0.7494297648701611	0.28609625668449196	0.5437476910277842	0.2956615514980467
114	DeepLearning_grid_1_AutoML_1_20231025_134033_model_34	0.7425913547237076	2.947630960290257	0.750080678922561	0.3023618538324421	0.5439440149111842	0.2958750913576985
115	DeepLearning_grid_2_AutoML_1_20231025_134033_model_52	0.7424242424242423	1.3609618866257225	0.7754944717902752	0.2888814616755793	0.5107263421432976	0.2608413965590726
116	DeepLearning_grid_1_AutoML_1_20231025_134033_model_215	0.7422014260249554	1.9061587436286265	0.7489223708857125	0.3178475935828877	0.5062961609745086	0.25633580261752553
117	DeepLearning_grid_1_AutoML_1_20231025_134033_model_290	0.7420900178253119	2.8109047157624882	0.7203048511076788	0.29590017825311943	0.5186611165358119	0.2690093538061751
118	DeepLearning_grid_1_AutoML_1_20231025_134033_model_88	0.7418672014260249	1.8011637855875862	0.7207367644311877	0.2659313725490196	0.5100743877294831	0.260175881017607
119	DeepLearning_grid_1_AutoML_1_20231025_134033_model_198	0.7417000891265597	4.475140929007143	0.7334018401447939	0.30314171122994654	0.5271287587957109	0.27786472834950676
120	DeepLearning_grid_1_AutoML_1_20231025_134033_model_107	0.74075311942959	1.3632472953422365	0.7401976641032131	0.3160650623885918	0.5202775140013228	0.27068869157539666
121	DeepLearning_grid_1_AutoML_1_20231025_134033_model_19	0.7405860071301248	2.3517057818691742	0.7637738458389486	0.3532754010695187	0.5322947366287116	0.2833376866426294
122	DeepLearning_grid_1_AutoML_1_20231025_134033_model_94	0.7396390374331552	3.256854896027407	0.7267249086783631	0.3517156862745098	0.5285253890580038	0.27933908687891434
123	DeepLearning_grid_1_AutoML_1_20231025_134033_model_78	0.7393048128342247	2.274182499825803	0.7665734537404941	0.348596256684492	0.5477590655019497	0.3000399938395693
124	DeepLearning_grid_1_AutoML_1_20231025_134033_model_296	0.7389148841354725	3.208828798086557	0.7318423847939469	0.3411319073083779	0.5486118423841008	0.30097495360407744
125	DeepLearning_grid_1_AutoML_1_20231025_134033_model_182	0.73852495543672	1.7359492284896922	0.7092557613807335	0.32330659536541895	0.5113342557790106	0.2614627211330746
126	DeepLearning_grid_1_AutoML_1_20231025_134033_model_174	0.7381907308377896	2.275538452012471	0.7114623123326141	0.2659313725490196	0.5240851053397454	0.274665197638972
127	DeepLearning_grid_2_AutoML_1_20231025_134033_model_33	0.7381907308377896	2.2779019347248783	0.733061223507123	0.3403520499108734	0.5289651837392702	0.2798041656083198
128	DeepLearning_grid_1_AutoML_1_20231025_134033_model_188	0.7379679144385026	1.990809700943554	0.7138721868207324	0.31528520499108736	0.537339096792337	0.2887333049416046
129	DeepLearning_grid_1_AutoML_1_20231025_134033_model_142	0.7375222816399287	2.7360104529987845	0.7689882300965438	0.3196301247771836	0.541447657086028	0.29316556536394905
130	DeepLearning_grid_1_AutoML_1_20231025_134033_model_310	0.7360739750445634	1.9046218137784798	0.7158112916668391	0.29200089126559714	0.5089541445234644	0.2590343212276115
131	DeepLearning_grid_1_AutoML_1_20231025_134033_model_281	0.7359068627450981	3.613567403045437	0.7259185817708981	0.29745989304812837	0.5318360100815474	0.2828495416194597
132	DeepLearning_grid_1_AutoML_1_20231025_134033_model_285	0.7357397504456329	1.5037144628716654	0.7372176234149587	0.34759358288770054	0.524803491659214	0.2754187048577027
133	DeepLearning_grid_1_AutoML_1_20231025_134033_model_4	0.735684046345811	3.536521229691383	0.7598103112902972	0.36876114081996436	0.5626113002862317	0.31653147520976443
134	DeepLearning_grid_1_AutoML_1_20231025_134033_model_114	0.734569964349376	2.9858061187602583	0.7192951460336968	0.30492424242424243	0.5306530966789446	0.28159270901495326
135	DeepLearning_grid_1_AutoML_1_20231025_134033_model_318	0.7344585561497325	2.1151185503737704	0.7150160461744419	0.3354500891265597	0.5141644104477108	0.26436504097104196
136	DeepLearning_grid_1_AutoML_1_20231025_134033_model_195	0.7342914438502675	2.7990782844534765	0.7341052008621214	0.3072638146167558	0.5311329378216905	0.2821021976390997
137	DeepLearning_grid_1_AutoML_1_20231025_134033_model_272	0.7342357397504456	3.437258685848023	0.7330592595029359	0.3235294117647059	0.5327228659387204	0.2837936518939639
138	DeepLearning_grid_1_AutoML_1_20231025_134033_model_283	0.7334001782531195	1.378462190162888	0.7242232573726315	0.3235294117647059	0.5150174893653191	0.2652430143521566
139	DeepLearning_grid_1_AutoML_1_20231025_134033_model_297	0.7331773618538324	4.308521925422919	0.7296613112370631	0.32330659536541895	0.5685148545099443	0.3232091397984631
140	DeepLearning_grid_1_AutoML_1_20231025_134033_model_18	0.7331216577540107	3.892848761581175	0.7064720796277821	0.33311051693404636	0.5381702674592435	0.2896272367771537
141	DeepLearning_grid_1_AutoML_1_20231025_134033_model_280	0.733065953654189	1.9544141109526654	0.7420867108389894	0.3622994652406417	0.5294267959171233	0.28029273223507134
142	DeepLearning_grid_2_AutoML_1_20231025_134033_model_46	0.7329545454545454	1.9133501387497165	0.7373509597845983	0.33077094474153296	0.5440211741500734	0.2959590379236245
143	DeepLearning_grid_1_AutoML_1_20231025_134033_model_293	0.7327317290552585	1.2794110544002075	0.6867891670502692	0.29590017825311943	0.4860692341954991	0.23626330043139893
144	DeepLearning_grid_1_AutoML_1_20231025_134033_model_176	0.7318404634581106	2.1372083253768674	0.7319019819145751	0.3672014260249554	0.535577221007854	0.2868429596624956
145	DeepLearning_1_AutoML_1_20231025_134033	0.7318404634581106	0.7451750166321653	0.7341871956341184	0.3622994652406417	0.4745563540728831	0.22520373319094758
146	DeepLearning_grid_1_AutoML_1_20231025_134033_model_155	0.7316733511586453	2.0413749941443378	0.7183717733225717	0.32820855614973266	0.5340082515112011	0.28516481268205024
147	DeepLearning_grid_1_AutoML_1_20231025_134033_model_257	0.7309491978609626	1.9459261868453082	0.7316920671236891	0.3695409982174688	0.5293072912903182	0.2801662086130937
148	DeepLearning_grid_1_AutoML_1_20231025_134033_model_247	0.7308934937611408	2.0069079980945923	0.7246108915727333	0.29534313725490197	0.5386877914126639	0.2901845366170537
149	DeepLearning_grid_1_AutoML_1_20231025_134033_model_192	0.7297237076648841	1.7320310536342827	0.6983031385626401	0.33879233511586454	0.5231250674761442	0.27365983622192036
150	DeepLearning_grid_1_AutoML_1_20231025_134033_model_86	0.7293894830659536	2.0736940588947443	0.7172119625857177	0.3072638146167558	0.5157453439180472	0.2659932597731447
151	DeepLearning_grid_1_AutoML_1_20231025_134033_model_251	0.7282754010695188	4.580825190920444	0.7189138039645623	0.29668003565062384	0.5276200919599905	0.2783829614398688
152	DeepLearning_grid_1_AutoML_1_20231025_134033_model_261	0.7282196969696969	1.4321006911068828	0.7300712096561384	0.3728832442067736	0.5201553570866292	0.27056159550591874
153	DeepLearning_grid_1_AutoML_1_20231025_134033_model_12	0.7280525846702317	1.616162632524084	0.7019401986083318	0.33077094474153296	0.5234353646989425	0.27398458101751494
154	DeepLearning_grid_1_AutoML_1_20231025_134033_model_266	0.7272727272727273	3.7769318757210084	0.6989308932523931	0.3033645276292335	0.533586340817453	0.2847143831069591
155	DeepLearning_grid_1_AutoML_1_20231025_134033_model_108	0.7269385026737968	2.0413191729409514	0.7397595614788361	0.3532754010695187	0.5330025136207873	0.28409167952607756
156	DeepLearning_grid_1_AutoML_1_20231025_134033_model_97	0.7268827985739751	2.3211397155719373	0.7305307833561262	0.29690285204991085	0.520785456144826	0.2712174913319745
157	DeepLearning_grid_1_AutoML_1_20231025_134033_model_72	0.7262700534759359	2.7600977136265836	0.7522927639805521	0.2935606060606061	0.5436248286771164	0.2955279543542241
158	DeepLearning_grid_1_AutoML_1_20231025_134033_model_232	0.72576871657754	2.6232074198095763	0.7198451523341567	0.33645276292335113	0.5450972167189052	0.29713097567469715
159	DeepLearning_grid_1_AutoML_1_20231025_134033_model_38	0.7251559714795008	3.912842732433159	0.7288516622671367	0.3436942959001783	0.5656699674065185	0.3199825120256917
160	DeepLearning_grid_1_AutoML_1_20231025_134033_model_286	0.7251559714795008	1.6051908251327645	0.7435700817766387	0.3260918003565062	0.5268496487848042	0.27757055242467155
161	DeepLearning_grid_1_AutoML_1_20231025_134033_model_302	0.7242647058823529	1.3949993172209965	0.6810939466250264	0.29021836007130125	0.49689168745139484	0.24690134905829464
162	DeepLearning_grid_1_AutoML_1_20231025_134033_model_45	0.7237633689839572	1.330920615770949	0.6936982399303833	0.3346702317290553	0.5166150956268603	0.26689115702955
163	DeepLearning_grid_1_AutoML_1_20231025_134033_model_197	0.7237076648841355	1.6691671200654437	0.7268550219726934	0.3372326203208556	0.5389832683175342	0.2905029635262511
164	DeepLearning_grid_1_AutoML_1_20231025_134033_model_73	0.7227049910873441	3.5317122040595352	0.7200065942887656	0.33288770053475936	0.560490697143736	0.31414982158467125
165	DeepLearning_grid_1_AutoML_1_20231025_134033_model_172	0.7217580213903744	2.1953248142044384	0.72995236673906	0.37110071301247777	0.5526177061244603	0.3053863291222603
166	DeepLearning_grid_1_AutoML_1_20231025_134033_model_222	0.7214237967914439	1.8943355429484592	0.6882027070503938	0.35093582887700536	0.5251442240818786	0.27577645608655826
167	DeepLearning_grid_1_AutoML_1_20231025_134033_model_161	0.721368092691622	2.50490472532878	0.7112822206293008	0.35093582887700536	0.5243399544518427	0.2749323878345605
168	DeepLearning_grid_1_AutoML_1_20231025_134033_model_193	0.7205882352941176	2.248567539447293	0.7320877580194469	0.37522281639928695	0.5291686793629631	0.2800194912187424
169	DeepLearning_grid_2_AutoML_1_20231025_134033_model_10	0.7204768270944741	4.318802323293063	0.6924601938579595	0.3411319073083779	0.5388347721924217	0.29034291172365895
170	DeepLearning_grid_1_AutoML_1_20231025_134033_model_151	0.7199754901960784	1.3573096875718402	0.6892368661617578	0.339572192513369	0.5115763446928208	0.26171035644926777
171	DeepLearning_grid_1_AutoML_1_20231025_134033_model_250	0.7198083778966132	2.386498575858758	0.7016128149854632	0.35249554367201424	0.5638520135777467	0.3179290932156795
172	DeepLearning_grid_1_AutoML_1_20231025_134033_model_92	0.7196969696969697	2.6898444273814994	0.7089081320564596	0.38168449197860965	0.5446463331454674	0.2966396282088035
173	DeepLearning_grid_1_AutoML_1_20231025_134033_model_53	0.7195855614973262	1.8116228229879978	0.7513545256417159	0.39639037433155083	0.5335482703289524	0.28467375677101686
174	DeepLearning_grid_1_AutoML_1_20231025_134033_model_244	0.7192513368983957	1.4882936813909213	0.7654917778562808	0.3325534759358289	0.5243663814209635	0.27496010196451537
175	DeepLearning_grid_2_AutoML_1_20231025_134033_model_55	0.7190842245989305	1.961974172914782	0.7143564496964458	0.3090463458110517	0.5336613291123735	0.2847944141899851
176	DeepLearning_grid_1_AutoML_1_20231025_134033_model_61	0.7190842245989305	2.6220226007217278	0.7299369947632021	0.34057486631016043	0.5597054304466795	0.31327016887150283
177	DeepLearning_grid_1_AutoML_1_20231025_134033_model_256	0.7186385918003565	2.5853242554433638	0.7530425338077723	0.36564171122994654	0.5416616374319349	0.2933973294654449
178	DeepLearning_grid_2_AutoML_1_20231025_134033_model_49	0.7185828877005348	1.6894901249681882	0.7245316476826927	0.357397504456328	0.5372935224576357	0.28868432927493387
179	DeepLearning_grid_1_AutoML_1_20231025_134033_model_28	0.7181929590017826	2.0528403301904525	0.7137558210353631	0.3548351158645276	0.5508810965077228	0.3034699824895509
180	DeepLearning_grid_1_AutoML_1_20231025_134033_model_278	0.7179701426024955	2.295184097715038	0.7361594231982318	0.3292112299465241	0.5449324033915618	0.2969513242661039
181	DeepLearning_grid_1_AutoML_1_20231025_134033_model_311	0.7179144385026738	1.7306108740434567	0.7101343472211019	0.3313279857397505	0.5357783750649631	0.28705846718725225
182	DeepLearning_grid_1_AutoML_1_20231025_134033_model_229	0.7178030303030303	1.476072400027984	0.7171317024975293	0.40106951871657753	0.5249814374610768	0.2756055096786985
183	DeepLearning_grid_1_AutoML_1_20231025_134033_model_134	0.7177473262032086	3.357467724333383	0.7341337674117584	0.32586898395721925	0.5652749235575165	0.3195357392029561
184	DeepLearning_grid_1_AutoML_1_20231025_134033_model_295	0.7175802139037434	1.9756038898202295	0.7145331613718842	0.32820855614973266	0.540462803930238	0.2921000424321349
185	DeepLearning_grid_1_AutoML_1_20231025_134033_model_69	0.7175802139037434	3.5635828076538156	0.7098381835960985	0.3581773618538324	0.5537528768134182	0.3066422485791367
186	DeepLearning_grid_1_AutoML_1_20231025_134033_model_110	0.7172459893048129	1.2146542219467704	0.705363152730205	0.3938279857397505	0.5150295357789156	0.26525542272464536
187	DeepLearning_grid_1_AutoML_1_20231025_134033_model_271	0.7171902852049911	3.0619959784020363	0.7361796884020733	0.3204099821746881	0.5501600470348282	0.3026760773533644
188	DeepLearning_grid_1_AutoML_1_20231025_134033_model_98	0.7170788770053476	2.1953139813321894	0.7357830142722681	0.3470365418894831	0.5502047231597443	0.30272523738729096
189	DeepLearning_grid_1_AutoML_1_20231025_134033_model_13	0.7170231729055259	1.8882352455859497	0.6988563755596646	0.34291443850267384	0.5238914085610623	0.27446220796409393
190	DeepLearning_grid_1_AutoML_1_20231025_134033_model_262	0.7168003565062389	2.706676566694723	0.7018910637910319	0.3411319073083779	0.5563354734836151	0.30950915905623816
191	DeepLearning_grid_1_AutoML_1_20231025_134033_model_29	0.7164661319073083	2.0030330769319886	0.7171966076003696	0.32274955436720143	0.5489523035335682	0.30134863155481073
192	DeepLearning_grid_2_AutoML_1_20231025_134033_model_53	0.7159090909090909	1.5281359506907617	0.6948984048541847	0.366198752228164	0.5409091996182236	0.29258276223162727
193	DeepLearning_grid_1_AutoML_1_20231025_134033_model_23	0.7157419786096256	2.6919134511321325	0.6974366047203625	0.2927807486631016	0.5606809067465751	0.31436307919016165
194	DeepLearning_grid_1_AutoML_1_20231025_134033_model_122	0.7154077540106951	2.9223420071973014	0.7621313441158052	0.38680926916221037	0.5546795275832569	0.3076693783199851
195	DeepLearning_grid_2_AutoML_1_20231025_134033_model_15	0.7150735294117647	2.124926495936284	0.6995588007894515	0.36541889483065954	0.5388170778618931	0.2903238433956294
